2   1 1 53447.00 17.75 0.01
2   1 1 53456.50 17.77 0.05
2   1 1 53458.50 17.77 0.08
2   1 1 53468.50 17.78 0.17
2   1 1 53473.50 17.87 0.05
2   1 1 53509.50 17.94 0.07
2   1 1 53537.00 18.35 0.02
2   1 1 53554.00 18.44 0.03
2   1 1 53565.40 18.48 0.07
2   1 1 53566.50 18.52 0.03
2   1 1 53580.40 18.62 0.08
2   1 1 53587.40 18.70 0.06
2   1 1 53593.40 18.75 0.06
2   1 1 53599.40 18.86 0.07
2   1 1 53607.40 18.84 0.13
2   1 1 53611.20 18.91 0.02
2   1 1 53613.40 18.84 0.05
2   1 1 53614.50 18.67 0.07
2   1 1 53621.30 18.80 0.08
2   1 1 53628.10 19.08 0.03
2   1 1 53628.40 18.95 0.06
2   1 1 53654.00 19.25 0.02
2   1 1 53669.00 19.40 0.02
2   1 1 53676.40 19.44 0.06
2   1 1 53677.80 19.47 0.03
2   1 1 53682.30 19.45 0.05
2   1 1 53684.30 19.27 0.09
2   1 1 54324.50 23.62 0.06
2   1 2 53278.00 12.67 0.01
2   1 2 53279.90 12.60 0.02
2   1 2 53283.00 12.65 0.02
2   1 2 53286.00 12.64 0.01
2   1 2 53288.90 12.58 0.02
2   1 2 53294.20 12.61 0.01
2   1 2 53295.90 12.63 0.01
2   1 2 53298.00 12.67 0.01
2   1 2 53307.40 12.79 0.01
2   1 2 53309.40 12.81 0.01
2   1 2 53312.40 12.83 0.01
2   1 2 53315.40 12.87 0.01
2   1 2 53316.30 12.95 0.01
2   1 2 53317.20 12.88 0.01
2   1 2 53317.90 12.89 0.01
2   1 2 53318.50 12.89 0.01
2   1 2 53319.40 12.91 0.01
2   1 2 53320.00 12.95 0.03
2   1 2 53320.40 12.90 0.01
2   1 2 53323.90 12.91 0.02
2   1 2 53325.80 12.99 0.01
2   1 2 53326.00 12.94 0.03
2   1 2 53328.00 12.99 0.02
2   1 2 53329.00 13.01 0.01
2   1 2 53329.20 12.97 0.01
2   1 2 53329.80 12.98 0.01
2   1 2 53331.20 12.98 0.01
2   1 2 53332.00 13.02 0.03
2   1 2 53332.20 12.95 0.03
2   1 2 53333.00 13.02 0.03
2   1 2 53335.30 13.01 0.01
2   1 2 53349.80 13.14 0.01
2   1 2 53352.70 13.14 0.01
2   1 2 53353.00 13.16 0.01
2   1 2 53354.00 13.15 0.01
2   1 2 53354.80 13.17 0.03
2   1 2 53363.00 13.24 0.02
2   1 2 53368.00 13.28 0.01
2   1 2 53369.30 13.32 0.01
2   1 2 53373.80 13.41 0.01
2   1 2 53376.00 13.46 0.03
2   1 2 53378.00 13.54 0.02
2   1 2 53382.20 13.70 0.01
2   1 2 53384.80 13.81 0.01
2   1 2 53388.00 13.95 0.03
2   1 2 53389.30 14.09 0.03
2   1 2 53391.50 14.21 0.04
2   1 2 53406.20 15.64 0.03
2   1 2 53412.00 15.66 0.06
2   1 2 53412.20 15.75 0.06
2   1 2 53432.50 15.93 0.04
2   1 2 53439.20 15.97 0.01
2   1 2 53446.60 16.12 0.04
2   1 2 53447.00 16.04 0.01
2   1 2 53456.50 16.14 0.03
2   1 2 53458.50 16.21 0.05
2   1 2 53468.50 16.24 0.12
2   1 2 53473.50 16.35 0.03
2   1 2 53509.50 16.69 0.04
2   1 2 53537.00 16.97 0.02
2   1 2 53554.00 17.13 0.02
2   1 2 53565.40 17.39 0.04
2   1 2 53566.50 17.20 0.03
2   1 2 53580.40 17.33 0.03
2   1 2 53587.40 17.53 0.04
2   1 2 53593.40 17.47 0.05
2   1 2 53599.40 17.59 0.10
2   1 2 53607.40 17.76 0.08
2   1 2 53611.20 17.78 0.02
2   1 2 53613.40 17.77 0.03
2   1 2 53614.50 17.87 0.05
2   1 2 53621.30 17.95 0.12
2   1 2 53628.10 17.97 0.02
2   1 2 53628.40 17.84 0.06
2   1 2 53647.40 18.32 0.18
2   1 2 53654.00 18.24 0.01
2   1 2 53669.00 18.42 0.01
2   1 2 53676.40 18.54 0.04
2   1 2 53677.80 18.56 0.01
2   1 2 53682.30 18.60 0.04
2   1 2 53684.30 18.62 0.10
2   1 2 53876.20 21.43 0.04
2   1 2 54008.00 22.45 0.08
2   1 2 54289.50 23.01 0.01
2   1 2 54324.50 23.06 0.04
2   1 2 54484.80 23.24 0.01
2   1 3 53278.00 12.35 0.02
2   1 3 53279.90 12.28 0.02
2   1 3 53283.00 12.27 0.01
2   1 3 53286.00 12.26 0.02
2   1 3 53288.90 12.23 0.01
2   1 3 53294.20 12.16 0.01
2   1 3 53295.90 12.22 0.01
2   1 3 53297.10 12.24 0.01
2   1 3 53298.00 12.22 0.01
2   1 3 53307.40 12.26 0.01
2   1 3 53309.40 12.29 0.01
2   1 3 53312.40 12.27 0.01
2   1 3 53315.40 12.30 0.01
2   1 3 53316.30 12.40 0.01
2   1 3 53317.20 12.32 0.01
2   1 3 53317.90 12.36 0.01
2   1 3 53318.50 12.38 0.01
2   1 3 53319.40 12.34 0.01
2   1 3 53320.00 12.37 0.03
2   1 3 53320.40 12.34 0.01
2   1 3 53323.90 12.36 0.01
2   1 3 53325.80 12.39 0.01
2   1 3 53326.00 12.36 0.02
2   1 3 53328.00 12.38 0.01
2   1 3 53329.00 12.40 0.01
2   1 3 53329.20 12.36 0.01
2   1 3 53329.80 12.38 0.01
2   1 3 53331.20 12.37 0.01
2   1 3 53332.20 12.31 0.02
2   1 3 53333.00 12.42 0.02
2   1 3 53335.30 12.38 0.01
2   1 3 53349.80 12.45 0.01
2   1 3 53352.70 12.47 0.01
2   1 3 53353.00 12.49 0.01
2   1 3 53354.00 12.52 0.02
2   1 3 53354.80 12.49 0.03
2   1 3 53363.00 12.57 0.02
2   1 3 53368.00 12.61 0.01
2   1 3 53369.30 12.56 0.01
2   1 3 53373.80 12.69 0.01
2   1 3 53376.00 12.83 0.04
2   1 3 53378.00 12.80 0.02
2   1 3 53382.20 12.82 0.01
2   1 3 53384.80 13.02 0.01
2   1 3 53388.00 13.19 0.03
2   1 3 53389.30 13.11 0.02
2   1 3 53391.50 13.42 0.04
2   1 3 53406.20 14.47 0.03
2   1 3 53412.20 14.56 0.02
2   1 3 53432.50 14.67 0.03
2   1 3 53439.20 14.89 0.01
2   1 3 53446.60 14.81 0.03
2   1 3 53447.00 14.96 0.01
2   1 3 53456.50 14.92 0.03
2   1 3 53458.50 14.92 0.03
2   1 3 53468.50 14.96 0.05
2   1 3 53473.50 15.06 0.03
2   1 3 53509.50 15.46 0.03
2   1 3 53537.00 15.76 0.01
2   1 3 53554.00 15.88 0.01
2   1 3 53565.40 16.11 0.03
2   1 3 53566.50 16.14 0.03
2   1 3 53580.40 16.27 0.03
2   1 3 53587.40 16.34 0.03
2   1 3 53593.40 16.40 0.03
2   1 3 53599.40 16.49 0.03
2   1 3 53607.40 16.65 0.03
2   1 3 53611.20 16.71 0.01
2   1 3 53613.40 16.68 0.03
2   1 3 53621.30 16.76 0.04
2   1 3 53628.10 17.03 0.02
2   1 3 53628.40 16.81 0.04
2   1 3 53647.40 17.15 0.05
2   1 3 53654.00 17.39 0.02
2   1 3 53669.00 17.48 0.01
2   1 3 53676.40 17.54 0.03
2   1 3 53677.80 17.56 0.01
2   1 3 53682.30 17.63 0.03
2   1 3 53684.30 17.71 0.04
2   1 3 53876.20 20.81 0.02
2   1 3 54324.50 22.27 0.05
2   1 4 53278.00 12.13 0.02
2   1 4 53279.90 12.01 0.02
2   1 4 53283.00 12.01 0.01
2   1 4 53286.00 11.98 0.02
2   1 4 53288.90 11.98 0.02
2   1 4 53294.20 11.94 0.01
2   1 4 53295.90 11.92 0.01
2   1 4 53297.10 11.94 0.01
2   1 4 53298.00 11.86 0.01
2   1 4 53307.40 11.95 0.01
2   1 4 53309.40 11.95 0.01
2   1 4 53312.40 11.95 0.01
2   1 4 53315.40 11.97 0.01
2   1 4 53316.30 12.01 0.01
2   1 4 53317.20 11.95 0.01
2   1 4 53317.90 11.93 0.01
2   1 4 53318.50 11.97 0.01
2   1 4 53319.40 11.96 0.01
2   1 4 53320.40 11.95 0.01
2   1 4 53323.90 11.91 0.01
2   1 4 53325.80 11.92 0.01
2   1 4 53326.00 11.92 0.03
2   1 4 53328.00 11.93 0.01
2   1 4 53329.00 11.91 0.01
2   1 4 53329.20 11.96 0.01
2   1 4 53329.80 11.93 0.01
2   1 4 53331.20 11.97 0.01
2   1 4 53332.20 11.92 0.03
2   1 4 53333.00 11.91 0.02
2   1 4 53335.30 11.97 0.01
2   1 4 53349.80 11.93 0.01
2   1 4 53353.00 11.97 0.02
2   1 4 53354.00 11.99 0.01
2   1 4 53354.80 11.93 0.03
2   1 4 53363.00 11.99 0.02
2   1 4 53368.00 12.10 0.01
2   1 4 53369.30 12.12 0.01
2   1 4 53373.80 12.16 0.01
2   1 4 53376.00 12.10 0.05
2   1 4 53378.00 12.27 0.03
2   1 4 53384.80 12.37 0.01
2   1 4 53388.00 12.56 0.03
2   1 4 53389.30 12.64 0.02
2   1 4 53391.50 12.77 0.04
2   1 4 53406.20 13.86 0.02
2   1 4 53412.20 13.97 0.02
2   1 4 53432.50 14.14 0.02
2   1 4 53439.20 14.06 0.01
2   1 4 53446.60 14.26 0.03
2   1 4 53456.50 14.39 0.02
2   1 4 53458.50 14.41 0.02
2   1 4 53468.50 14.47 0.06
2   1 4 53473.50 14.53 0.03
2   1 4 53509.50 14.99 0.03
2   1 4 53537.00 14.99 0.03
2   1 4 53554.00 15.24 0.02
2   1 4 53565.40 15.74 0.03
2   1 4 53566.50 15.83 0.03
2   1 4 53580.40 15.99 0.12
2   1 4 53587.40 16.08 0.03
2   1 4 53593.40 16.19 0.03
2   1 4 53599.40 16.23 0.04
2   1 4 53607.40 16.42 0.03
2   1 4 53611.20 16.12 0.01
2   1 4 53613.40 16.53 0.05
2   1 4 53614.50 16.43 0.09
2   1 4 53621.30 16.66 0.06
2   1 4 53628.10 16.39 0.02
2   1 4 53628.40 16.61 0.05
2   1 4 53654.00 16.71 0.09
2   1 4 53669.00 16.76 0.02
2   1 4 53676.40 17.32 0.13
2   1 4 53677.80 16.86 0.04
2   1 4 53682.30 17.62 0.14
2   1 4 54289.50 22.85 0.02
2   1 4 54324.50 21.99 0.06
2   1 4 54484.80 22.13 0.02
2   1 5 53278.80 11.89 0.04
2   1 5 53279.80 11.94 0.04
2   1 5 53280.90 11.93 0.05
2   1 5 53281.90 11.85 0.04
2   1 5 53283.90 11.79 0.04
2   1 5 53285.80 11.76 0.04
2   1 5 53286.80 11.74 0.04
2   1 5 53287.70 11.81 0.04
2   1 5 53296.90 11.64 0.04
2   1 5 53298.80 11.59 0.05
2   1 5 53300.80 11.60 0.04
2   1 5 53301.80 11.54 0.05
2   1 5 53305.80 11.55 0.03
2   1 5 53326.80 11.42 0.05
2   1 5 53327.90 11.44 0.04
2   1 5 53329.70 11.44 0.04
2   1 5 53330.70 11.43 0.04
2   1 5 53332.80 11.48 0.04
2   1 5 53334.80 11.45 0.04
2   1 5 53346.70 11.47 0.05
2   1 5 53352.90 11.43 0.04
2   1 5 53354.70 11.46 0.04
2   1 5 53374.70 11.64 0.04
2   1 5 53380.80 11.69 0.05
2   1 5 53404.70 13.21 0.04
2   1 5 53411.70 13.37 0.04
2   1 5 53576.60 15.36 0.14
2   1 5 54289.50 22.08 0.02
2   1 5 54485.60 22.30 0.03
2   1 6 53278.80 11.58 0.05
2   1 6 53279.80 11.55 0.06
2   1 6 53280.90 11.54 0.06
2   1 6 53281.90 11.48 0.05
2   1 6 53283.90 11.46 0.05
2   1 6 53285.80 11.44 0.06
2   1 6 53286.80 11.40 0.06
2   1 6 53287.70 11.37 0.09
2   1 6 53296.90 11.36 0.08
2   1 6 53298.80 11.25 0.06
2   1 6 53300.80 11.18 0.08
2   1 6 53301.80 11.22 0.08
2   1 6 53305.80 11.18 0.05
2   1 6 53326.80 11.07 0.05
2   1 6 53327.90 11.08 0.05
2   1 6 53329.70 11.09 0.05
2   1 6 53330.70 11.07 0.05
2   1 6 53332.80 11.12 0.05
2   1 6 53334.80 11.06 0.04
2   1 6 53346.70 11.11 0.08
2   1 6 53352.90 11.08 0.05
2   1 6 53354.70 11.08 0.05
2   1 6 53374.70 11.30 0.05
2   1 6 53380.80 11.36 0.04
2   1 6 53404.70 12.83 0.06
2   1 6 53411.70 13.06 0.07
2   1 6 53576.60 15.69 0.12
2   1 6 54289.50 22.57 0.08
2   1 6 54485.60 22.70 0.10
2   1 7 53278.80 11.33 0.05
2   1 7 53279.80 11.31 0.05
2   1 7 53281.90 11.32 0.05
2   1 7 53283.90 11.27 0.05
2   1 7 53285.80 11.19 0.06
2   1 7 53286.80 11.16 0.06
2   1 7 53287.70 11.03 0.08
2   1 7 53296.90 10.92 0.08
2   1 7 53298.80 10.97 0.07
2   1 7 53300.80 10.96 0.06
2   1 7 53301.80 11.03 0.06
2   1 7 53305.80 10.96 0.05
2   1 7 53326.80 10.93 0.05
2   1 7 53327.90 10.88 0.05
2   1 7 53329.70 10.88 0.05
2   1 7 53330.70 10.84 0.05
2   1 7 53332.80 10.89 0.05
2   1 7 53334.80 10.87 0.05
2   1 7 53352.90 10.86 0.05
2   1 7 53374.70 11.08 0.05
2   1 7 53380.80 11.16 0.05
2   1 7 53576.60 15.50 0.16
2   1 7 54485.60 21.18 0.06
